province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe35280,vbe35280,apartment,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1090/jette/vbe35276,vbe35276,residence,sale,1090,jette
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbe35275,vbe35275,residence,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe35274,vbe35274,apartment,sale,1200,sint-lambrechts-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbe35271,vbe35271,residence,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/1190/vorst/vbe35265,vbe35265,ground-floor,sale,1190,vorst
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe35264,vbe35264,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe35263,vbe35263,apartment,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbe35262,vbe35262,residence,sale,1120,neder-over-heembeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe35261,vbe35261,apartment,sale,1000,brussels
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbe35256,vbe35256,residence,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbe35252,vbe35252,apartment,sale,1190,vorst
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbe35242,vbe35242,apartment,sale,1190,vorst
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1090/jette/vbe35234,vbe35234,duplex,sale,1090,jette
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe35215,vbe35215,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe35192,vbe35192,apartment,sale,1080,sint-jans-molenbeek
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbe35188,vbe35188,residence,sale,1190,vorst
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/rbw20468,rbw20468,apartment,sale,1140,evere
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vwd17841,vwd17841,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe35134,vbe35134,duplex,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbe35129,vbe35129,penthouse,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe35126,vbe35126,duplex,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vwd17836,vwd17836,apartment,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbe35098,vbe35098,villa,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe35097,vbe35097,apartment,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vwd17832,vwd17832,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe35086,vbe35086,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe35064,vbe35064,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbe35060,vbe35060,apartment,sale,1060,sint-gillis
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1081/koekelberg/vbe35051,vbe35051,apartment,sale,1081,koekelberg
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe35047,vbe35047,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe35043,vbe35043,apartment,sale,1070,anderlecht
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbe35042,vbe35042,residence,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe35041,vbe35041,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1060/sint-gillis/vbe35039,vbe35039,duplex,sale,1060,sint-gillis
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbe35038,vbe35038,residence,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe35037,vbe35037,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbe35035,vbe35035,apartment,sale,1160,oudergem
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbe35032,vbe35032,residence,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe35029,vbe35029,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbe35028,vbe35028,apartment,sale,1150,sint-pieters-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe35026,vbe35026,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe35023,vbe35023,apartment,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe35022,vbe35022,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbe35017,vbe35017,apartment,sale,1150,sint-pieters-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe35015,vbe35015,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe35014,vbe35014,duplex,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbe35011,vbe35011,apartment,sale,1090,jette
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe35007,vbe35007,apartment,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw20293,rbw20293,apartment,sale,1050,elsene
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbe34963,vbe34963,residence,sale,1150,sint-pieters-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe34962,vbe34962,apartment,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbe34961,vbe34961,apartment,sale,1083,ganshoren
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbw20152,rbw20152,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1081/koekelberg/rbw19785,rbw19785,apartment,sale,1081,koekelberg
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe34937,vbe34937,apartment,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/rbw19762,rbw19762,apartment,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbe34927,vbe34927,apartment,sale,1090,jette
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbw19760,rbw19760,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe34911,vbe34911,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1060/sint-gillis/vbe34906,vbe34906,penthouse,sale,1060,sint-gillis
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbe34885,vbe34885,apartment,sale,1083,ganshoren
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbe34879,vbe34879,residence,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34878,vbe34878,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/vbe34872,vbe34872,penthouse,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe34861,vbe34861,apartment,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1030/schaarbeek/vbe34859,vbe34859,penthouse,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1030/schaarbeek/vbe34858,vbe34858,penthouse,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34857,vbe34857,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34856,vbe34856,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34855,vbe34855,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbe34854,vbe34854,duplex,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe34851,vbe34851,apartment,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/rbw19735,rbw19735,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw19734,rbw19734,apartment,sale,1050,elsene
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/rbw19733,rbw19733,residence,sale,1050,elsene
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/rbw19732,rbw19732,residence,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34834,vbe34834,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34831,vbe34831,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/loft/for-sale/1210/sint-joost-ten-node/vbe34823,vbe34823,loft,sale,1210,sint-joost-ten-node
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbe34822,vbe34822,apartment,sale,1150,sint-pieters-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34818,vbe34818,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34817,vbe34817,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34816,vbe34816,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbe34815,vbe34815,duplex,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34813,vbe34813,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34811,vbe34811,apartment,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbe34796,vbe34796,residence,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1070/anderlecht/vbe34795,vbe34795,studio,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34794,vbe34794,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34793,vbe34793,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34792,vbe34792,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1070/anderlecht/vbe34791,vbe34791,studio,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34790,vbe34790,apartment,sale,1070,anderlecht
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbe34784,vbe34784,residence,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/loft/for-sale/1082/berchem-sainte-agathe/vbe34782,vbe34782,loft,sale,1082,berchem-sainte-agathe
brussels,Apartment,https://immovlan.be/en/detail/loft/for-sale/1082/berchem-sainte-agathe/vbe34781,vbe34781,loft,sale,1082,berchem-sainte-agathe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34768,vbe34768,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34767,vbe34767,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34764,vbe34764,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34750,vbe34750,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/triplex/for-sale/1200/sint-lambrechts-woluwe/vbe34698,vbe34698,triplex,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34651,vbe34651,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1082/berchem-sainte-agathe/vbe34649,vbe34649,apartment,sale,1082,berchem-sainte-agathe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/vbe34646,vbe34646,residence,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe34632,vbe34632,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34631,vbe34631,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34628,vbe34628,apartment,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/villa/in-public-sale/1020/laken/vbe34623,vbe34623,villa,sale,1020,laken
brussels,House,https://immovlan.be/en/detail/mixed-building/for-sale/1020/laken/vbe34615,vbe34615,mixed-building,sale,1020,laken
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbe34614,vbe34614,residence,sale,1150,sint-pieters-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1190/vorst/rbw19604,rbw19604,residence,sale,1190,vorst
brussels,House,https://immovlan.be/en/detail/mixed-building/for-sale/1020/laken/vbe34613,vbe34613,mixed-building,sale,1020,laken
brussels,House,https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbe34588,vbe34588,villa,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbe34569,vbe34569,residence,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe34568,vbe34568,apartment,sale,1200,sint-lambrechts-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1082/berchem-sainte-agathe/rbw19591,rbw19591,residence,sale,1082,berchem-sainte-agathe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe34567,vbe34567,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbe34560,vbe34560,apartment,sale,1090,jette
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbe34556,vbe34556,apartment,sale,1083,ganshoren
brussels,House,https://immovlan.be/en/detail/master-house/for-sale/1210/sint-joost-ten-node/vbe34551,vbe34551,master-house,sale,1210,sint-joost-ten-node
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe34547,vbe34547,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe34540,vbe34540,apartment,sale,1000,brussels
brussels,House,https://immovlan.be/en/detail/residence/in-public-sale/1160/oudergem/vbe34539,vbe34539,residence,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe34535,vbe34535,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vwd17818,vwd17818,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbe34516,vbe34516,apartment,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1082/berchem-sainte-agathe/rbw19528,rbw19528,apartment,sale,1082,berchem-sainte-agathe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbe34504,vbe34504,residence,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34436,vbe34436,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/triplex/for-sale/1170/watermaal-bosvoorde/vbe34432,vbe34432,triplex,sale,1170,watermaal-bosvoorde
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbe34431,vbe34431,residence,sale,1170,watermaal-bosvoorde
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/rbw19480,rbw19480,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe34424,vbe34424,apartment,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/rwc42784,rwc42784,penthouse,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbe34417,vbe34417,apartment,sale,1190,vorst
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe34412,vbe34412,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw19250,rbw19250,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw19249,rbw19249,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw19248,rbw19248,apartment,sale,1050,elsene
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbe34352,vbe34352,residence,sale,1020,laken
